UserID,SessionID,Timestamp,EventType,ProductID,Amount,Outcome
2,10,2024-03-31 19:01:37.632212,purchase,prod_5105,491.64466874014073,purchase
3,1,2024-02-24 16:32:31.726926,login,,,
3,1,2024-05-06 17:48:48.834975,add_to_cart,prod_2570,,
3,1,2024-06-01 06:04:55.937597,purchase,prod_1562,481.21558835328943,purchase
3,1,2024-02-21 04:48:29.960743,logout,,,
3,1,2024-01-30 18:28:14.469549,logout,,,
3,1,2024-01-08 18:58:15.373794,click,,,
3,2,2024-01-18 19:42:30.278486,login,,,
3,2,2024-05-27 05:05:24.579474,page_view,,,
3,2,2024-03-09 23:27:02.333537,logout,,,
3,2,2024-01-28 23:19:16.739808,add_to_cart,prod_1741,,
3,2,2024-02-20 03:56:23.128023,logout,,,
3,2,2024-06-29 12:50:47.787900,click,,,
3,3,2024-06-07 14:01:10.569403,logout,,,
3,3,2024-06-12 21:46:00.976237,page_view,,,
3,3,2024-02-08 22:22:33.690649,product_view,prod_9768,,
3,3,2024-03-14 13:24:58.763039,page_view,,,
3,3,2024-05-23 23:03:31.991436,click,,,
3,4,2024-07-07 21:23:11.190419,purchase,prod_6789,76.2853241409053,purchase
3,4,2024-02-24 22:49:48.532948,logout,,,
3,4,2024-07-02 18:07:05.554404,purchase,prod_4273,36.63559899640465,purchase
3,4,2024-03-10 23:58:41.964091,login,,,
3,4,2024-04-16 23:27:43.588344,purchase,prod_6548,101.59811425700028,purchase
3,5,2024-06-15 21:43:08.126535,click,,,
3,5,2024-04-06 04:10:54.140220,purchase,prod_5303,389.62336049154277,purchase
3,5,2024-01-24 16:28:59.991986,logout,,,
3,5,2024-03-06 18:30:19.234053,logout,,,
3,5,2024-04-18 00:51:26.567325,login,,,
3,5,2024-05-18 15:29:29.934620,product_view,prod_1588,,
3,5,2024-01-10 06:10:16.197746,login,,,
3,5,2024-01-28 04:05:50.814865,product_view,prod_5314,,
3,5,2024-04-01 01:12:42.838744,click,,,
3,6,2024-04-27 20:06:19.927665,add_to_cart,prod_5041,,
3,6,2024-04-23 08:56:50.055091,click,,,
3,6,2024-05-26 22:19:17.918067,logout,,,
3,6,2024-03-27 13:26:14.239082,logout,,,
3,6,2024-05-26 20:44:16.469319,logout,,,
3,6,2024-06-27 00:52:47.546251,page_view,,,
3,6,2024-07-22 23:29:13.322189,add_to_cart,prod_4877,,
3,7,2024-07-23 17:38:50.228803,product_view,prod_1260,,
3,7,2024-06-11 19:40:27.684378,add_to_cart,prod_5005,,
3,7,2024-07-12 18:57:15.190477,product_view,prod_2741,,
3,7,2024-05-03 00:09:03.145047,add_to_cart,prod_7092,,
3,7,2024-01-23 18:04:26.951982,purchase,prod_6899,427.34140615123425,purchase
3,8,2024-06-20 08:35:51.747143,product_view,prod_7659,,
3,8,2024-03-16 12:10:31.789639,add_to_cart,prod_3774,,
3,8,2024-01-05 15:44:25.330449,logout,,,
3,8,2024-04-07 17:14:32.213092,product_view,prod_5498,,
3,8,2024-07-05 19:59:16.864440,click,,,
3,9,2024-03-12 23:45:47.150906,page_view,,,
3,9,2024-07-13 05:08:47.623843,page_view,,,
3,9,2024-05-06 13:47:17.595416,page_view,,,
3,9,2024-04-26 21:34:38.902083,logout,,,
3,9,2024-07-17 01:22:46.884160,click,,,
3,9,2024-06-17 08:57:30.388643,product_view,prod_3311,,
3,10,2024-04-07 10:35:40.889436,click,,,
3,10,2024-02-10 03:48:56.471082,add_to_cart,prod_8038,,
3,10,2024-07-14 06:58:52.257615,click,,,
3,10,2024-06-02 15:30:16.348204,add_to_cart,prod_4885,,
3,10,2024-05-25 07:28:14.602674,add_to_cart,prod_2488,,
3,10,2024-07-07 09:27:25.734521,page_view,,,
3,10,2024-04-23 23:28:02.863147,product_view,prod_9691,,
3,10,2024-02-14 10:49:22.406027,page_view,,,
3,10,2024-05-27 00:19:11.989873,add_to_cart,prod_6597,,
3,10,2024-05-29 06:03:34.877257,product_view,prod_2022,,
4,1,2024-03-19 13:02:34.412996,purchase,prod_1390,143.38775954510578,purchase
4,1,2024-02-07 07:12:44.640038,logout,,,
4,1,2024-05-03 11:50:41.495892,click,,,
4,1,2024-01-31 02:37:02.571416,click,,,
4,1,2024-01-18 10:59:48.095241,click,,,
4,1,2024-02-19 18:43:54.601566,page_view,,,
4,1,2024-05-25 07:27:38.769167,add_to_cart,prod_8561,,
4,1,2024-04-29 10:46:00.569568,purchase,prod_2164,359.68418781446076,purchase
4,1,2024-04-27 13:43:13.587349,page_view,,,
4,2,2024-04-07 01:37:13.787738,add_to_cart,prod_6238,,
4,2,2024-03-05 12:17:53.811493,logout,,,
4,2,2024-04-28 17:19:05.958317,page_view,,,
4,2,2024-05-30 20:45:22.946727,page_view,,,
4,2,2024-03-06 06:05:02.541455,login,,,
4,3,2024-05-12 00:36:04.498677,add_to_cart,prod_9427,,
4,3,2024-06-23 09:50:18.852464,login,,,
4,3,2024-05-02 20:21:42.808627,add_to_cart,prod_7274,,
4,3,2024-02-16 03:16:35.355712,add_to_cart,prod_1120,,
4,3,2024-03-26 22:38:49.413367,product_view,prod_6752,,
4,3,2024-02-09 14:02:05.227918,page_view,,,
4,3,2024-07-11 02:18:06.352619,product_view,prod_4580,,
4,3,2024-04-01 16:53:57.739832,page_view,,,
4,3,2024-05-11 12:17:13.106362,click,,,
4,4,2024-04-09 19:50:36.765391,page_view,,,
4,4,2024-03-20 21:29:31.356171,logout,,,
4,4,2024-03-31 23:43:23.244487,page_view,,,
4,4,2024-02-09 22:08:51.925470,login,,,
4,4,2024-07-03 06:34:38.121511,logout,,,
4,4,2024-04-15 15:39:02.999779,add_to_cart,prod_7843,,
4,4,2024-03-08 10:39:57.602170,product_view,prod_1526,,
4,4,2024-07-21 05:09:06.679250,purchase,prod_2837,420.4220392158971,purchase
4,4,2024-02-01 12:33:59.812604,login,,,
4,5,2024-04-16 17:01:59.235324,page_view,,,
4,5,2024-01-28 09:19:43.994239,product_view,prod_6197,,
4,5,2024-05-26 03:37:27.335336,page_view,,,
4,5,2024-06-05 15:30:36.863346,purchase,prod_6825,124.24200980482244,purchase
4,5,2024-04-19 18:00:29.190164,logout,,,
4,5,2024-07-15 05:57:55.291991,login,,,
4,5,2024-03-17 06:07:35.029615,page_view,,,
4,5,2024-06-27 09:06:54.464858,add_to_cart,prod_2058,,
4,5,2024-04-01 12:09:08.946633,add_to_cart,prod_1701,,
4,5,2024-03-08 04:45:14.274422,login,,,
4,6,2024-03-22 12:20:48.841658,login,,,
4,6,2024-06-06 18:11:42.683689,click,,,
4,6,2024-06-22 00:22:45.377470,login,,,
4,6,2024-04-17 07:26:42.039786,purchase,prod_4825,120.36236236814712,purchase
4,6,2024-03-12 18:48:29.455206,login,,,
4,6,2024-01-14 12:39:33.006025,logout,,,
4,6,2024-07-02 00:18:27.152276,logout,,,
4,6,2024-07-19 15:59:33.202872,click,,,
4,6,2024-07-18 03:30:26.679533,add_to_cart,prod_1650,,
4,6,2024-05-14 20:54:10.022747,logout,,,
4,7,2024-07-23 19:57:57.196352,logout,,,
4,7,2024-07-11 21:52:18.200000,add_to_cart,prod_1455,,
4,7,2024-07-09 10:09:55.411078,purchase,prod_2508,203.42248717369742,purchase
4,7,2024-05-14 17:49:32.886674,add_to_cart,prod_2653,,
4,7,2024-03-02 13:51:29.480492,product_view,prod_5933,,
4,8,2024-03-14 07:03:37.941210,page_view,,,
4,8,2024-01-01 02:11:06.298369,page_view,,,
4,8,2024-02-28 04:43:17.357597,login,,,
4,8,2024-03-25 00:32:53.368225,product_view,prod_5984,,
4,8,2024-07-11 09:27:41.875933,login,,,
4,8,2024-01-31 06:31:14.190797,click,,,
4,8,2024-04-13 17:40:13.319522,click,,,
4,8,2024-04-27 03:31:20.425497,click,,,
4,9,2024-04-14 09:44:04.288524,page_view,,,
4,9,2024-03-02 04:39:42.928883,purchase,prod_2895,406.140230694623,purchase
4,9,2024-04-16 01:08:24.109267,add_to_cart,prod_4875,,
4,9,2024-06-22 13:36:54.407218,product_view,prod_6383,,
4,9,2024-04-12 20:39:11.712533,add_to_cart,prod_4376,,
4,9,2024-07-20 01:54:37.493247,logout,,,
4,9,2024-07-22 14:19:34.742961,logout,,,
4,9,2024-01-30 23:06:58.728801,product_view,prod_3563,,
4,10,2024-05-31 04:56:46.694728,logout,,,
4,10,2024-05-06 19:28:27.953807,page_view,,,
4,10,2024-04-25 00:04:12.377767,login,,,
4,10,2024-01-18 16:10:27.101290,add_to_cart,prod_6027,,
4,10,2024-05-24 16:12:12.085334,page_view,,,
4,10,2024-05-15 12:16:50.698353,page_view,,,
4,10,2024-02-21 23:29:43.475957,login,,,
4,10,2024-03-28 10:18:56.328554,product_view,prod_5613,,
4,10,2024-02-04 10:29:30.492336,purchase,prod_3999,229.44406749652512,purchase
4,10,2024-02-11 06:05:34.362114,purchase,prod_5193,315.72121405949315,purchase
5,1,2024-03-13 08:22:36.182045,login,,,
5,1,2024-06-24 23:35:21.616605,add_to_cart,prod_3324,,
5,1,2024-02-08 02:06:14.620759,page_view,,,
5,1,2024-02-20 01:10:56.181545,page_view,,,
5,1,2024-05-14 23:16:48.772238,page_view,,,
5,1,2024-05-17 02:30:44.029868,login,,,
5,1,2024-06-15 12:34:23.171164,page_view,,,
5,1,2024-02-24 12:18:58.882190,add_to_cart,prod_8733,,
5,2,2024-03-06 03:46:00.153959,add_to_cart,prod_6324,,
5,2,2024-01-16 12:20:53.623374,product_view,prod_3788,,
5,2,2024-04-09 02:43:17.057879,product_view,prod_1325,,
5,2,2024-03-07 20:51:26.505846,product_view,prod_1749,,
5,2,2024-05-07 17:18:05.847816,product_view,prod_7953,,
5,2,2024-03-23 00:30:37.073856,add_to_cart,prod_8978,,
5,2,2024-04-16 01:44:59.065145,click,,,
5,3,2024-02-29 19:14:53.109885,logout,,,
5,3,2024-06-04 15:40:22.362283,product_view,prod_1059,,
5,3,2024-07-03 20:41:45.187982,login,,,
5,3,2024-05-15 12:51:43.813552,click,,,
5,3,2024-07-11 18:08:59.154366,page_view,,,
5,3,2024-06-10 23:52:16.622313,click,,,
5,3,2024-06-21 02:22:52.559876,logout,,,
5,3,2024-03-10 23:37:02.390641,page_view,,,
5,3,2024-05-11 23:54:18.052396,add_to_cart,prod_9020,,
5,4,2024-01-07 00:39:25.404514,logout,,,
5,4,2024-06-13 22:40:33.331816,page_view,,,
5,4,2024-01-15 09:52:49.801700,purchase,prod_7247,217.84218132572246,purchase
5,4,2024-06-15 10:17:20.445495,login,,,
5,4,2024-07-23 08:17:03.785649,add_to_cart,prod_2399,,
5,4,2024-06-30 09:34:21.008664,click,,,
5,4,2024-07-15 05:49:02.858870,click,,,
5,4,2024-05-24 12:11:50.279262,logout,,,
5,4,2024-03-08 11:14:02.856559,click,,,
5,5,2024-04-17 11:12:18.070472,add_to_cart,prod_4126,,
5,5,2024-06-05 17:47:31.738761,purchase,prod_7122,240.82031127483043,purchase
5,5,2024-06-16 16:37:12.344929,click,,,
5,5,2024-03-11 09:01:05.374865,product_view,prod_7121,,
5,5,2024-03-23 11:50:24.775797,logout,,,
5,5,2024-05-07 20:59:36.696854,page_view,,,
5,5,2024-03-22 23:27:50.144478,purchase,prod_1811,407.572309067531,purchase
5,5,2024-03-25 00:38:00.441108,logout,,,
5,5,2024-03-12 16:32:50.691921,click,,,
5,6,2024-07-24 10:05:47.264077,page_view,,,
5,6,2024-01-01 14:03:07.709158,product_view,prod_9646,,
5,6,2024-04-20 00:59:51.753467,product_view,prod_5033,,
5,6,2024-04-27 06:23:56.103434,click,,,
5,6,2024-06-26 02:08:34.271572,click,,,
5,6,2024-06-27 10:55:43.778053,purchase,prod_4495,462.45947703791757,purchase
5,6,2024-07-07 17:31:48.681976,add_to_cart,prod_2371,,
5,6,2024-05-31 16:28:28.712553,purchase,prod_7066,290.446999795877,purchase
5,6,2024-05-11 15:48:54.607054,login,,,
5,6,2024-04-10 10:33:33.287516,add_to_cart,prod_8597,,
5,7,2024-06-22 19:04:08.442049,logout,,,
5,7,2024-01-16 09:44:46.882939,logout,,,
5,7,2024-06-28 18:21:50.325178,click,,,
5,7,2024-01-03 10:20:53.897851,logout,,,
5,7,2024-05-18 04:06:07.668026,purchase,prod_7877,288.0795387810758,purchase
5,7,2024-06-30 23:40:12.622984,product_view,prod_3983,,
5,7,2024-07-16 16:40:21.465718,product_view,prod_8487,,
5,7,2024-01-29 10:06:50.111563,add_to_cart,prod_8172,,
5,7,2024-07-08 00:56:18.690804,logout,,,
5,8,2024-06-21 18:17:31.710012,click,,,
5,8,2024-06-13 19:48:31.954458,add_to_cart,prod_6763,,
5,8,2024-07-09 01:35:50.543269,logout,,,
5,8,2024-04-06 17:45:00.509687,logout,,,
5,8,2024-05-19 09:27:17.963874,login,,,
5,8,2024-04-06 05:55:26.975079,page_view,,,
5,9,2024-05-14 00:55:07.025413,add_to_cart,prod_5815,,
5,9,2024-05-10 18:31:02.519091,click,,,
5,9,2024-04-11 18:43:52.286217,product_view,prod_1901,,
5,9,2024-02-27 22:56:35.964744,login,,,
5,9,2024-06-15 19:44:06.811925,logout,,,
5,9,2024-01-05 11:02:48.872797,page_view,,,
5,9,2024-05-11 16:43:54.393186,add_to_cart,prod_6485,,
5,10,2024-05-10 11:25:58.241956,page_view,,,
5,10,2024-04-17 08:39:28.334079,click,,,
5,10,2024-03-22 09:43:31.494726,product_view,prod_9807,,
5,10,2024-07-05 08:50:16.346354,purchase,prod_4671,282.09552806787485,purchase
5,10,2024-04-17 04:29:59.007780,product_view,prod_5585,,
5,10,2024-04-10 03:47:47.970672,click,,,
5,10,2024-07-15 20:48:09.947603,page_view,,,
5,10,2024-06-10 15:07:37.088948,product_view,prod_3962,,
5,10,2024-02-10 09:37:13.243188,login,,,
5,10,2024-04-28 19:08:29.124730,page_view,,,
6,1,2024-05-16 21:02:35.151296,page_view,,,
6,1,2024-02-25 05:48:29.225988,page_view,,,
6,1,2024-05-17 21:22:36.990258,login,,,
6,1,2024-04-25 01:10:49.474106,page_view,,,
6,1,2024-01-19 22:03:31.571507,login,,,
6,1,2024-03-30 10:57:49.661322,purchase,prod_5563,30.454456916699424,purchase
6,1,2024-02-13 22:58:14.609942,add_to_cart,prod_8581,,
6,2,2024-05-27 18:59:23.689998,logout,,,
6,2,2024-01-04 18:52:51.924379,logout,,,
6,2,2024-03-05 17:09:51.263953,click,,,
6,2,2024-04-05 18:03:31.237837,logout,,,
6,2,2024-01-27 22:54:59.729898,purchase,prod_8931,204.34636667922555,purchase
6,2,2024-07-08 06:19:20.854991,add_to_cart,prod_1374,,
6,2,2024-01-25 06:35:28.254084,page_view,,,
6,2,2024-01-20 14:28:22.879712,logout,,,
6,3,2024-01-21 02:01:57.825492,purchase,prod_5661,247.12842145320658,purchase
6,3,2024-04-15 21:37:50.084184,login,,,
6,3,2024-02-03 19:48:20.305797,page_view,,,
6,3,2024-06-05 01:30:37.562332,click,,,
6,3,2024-05-10 12:25:58.892198,click,,,
6,3,2024-03-05 17:32:42.415359,login,,,
6,3,2024-04-08 07:17:17.574029,login,,,
6,3,2024-04-05 20:06:14.241451,login,,,
6,4,2024-01-06 05:10:02.753822,logout,,,
6,4,2024-06-15 06:35:50.605263,purchase,prod_1327,39.08100149064834,purchase
6,4,2024-01-13 16:40:06.197885,purchase,prod_7389,107.50266718940391,purchase
6,4,2024-05-03 04:05:08.623634,purchase,prod_2888,161.50191557300113,purchase
6,4,2024-02-22 23:16:56.217584,purchase,prod_5281,365.6135529729263,purchase
6,4,2024-03-18 15:44:00.946310,product_view,prod_3921,,
6,4,2024-06-28 11:40:49.167410,purchase,prod_9588,268.34726298564857,purchase
6,4,2024-07-09 23:37:56.216312,page_view,,,
6,4,2024-06-04 07:17:48.592495,logout,,,
6,5,2024-01-24 07:44:08.787103,login,,,
6,5,2024-04-09 18:15:30.151164,logout,,,
6,5,2024-06-05 09:31:04.211443,purchase,prod_6606,261.74479092293984,purchase
6,5,2024-05-19 01:01:00.906333,purchase,prod_7771,16.221348251535453,purchase
6,5,2024-03-17 12:14:34.385063,product_view,prod_1787,,
6,5,2024-03-17 05:47:41.901873,page_view,,,
6,5,2024-01-28 06:29:01.242462,logout,,,
6,5,2024-01-18 18:11:42.173217,add_to_cart,prod_9276,,
6,5,2024-07-02 18:45:09.953608,add_to_cart,prod_6876,,
6,5,2024-05-29 18:18:19.744593,logout,,,
6,6,2024-07-18 15:24:10.528351,login,,,
6,6,2024-04-01 12:34:19.669887,product_view,prod_8445,,
6,6,2024-07-14 03:38:47.702801,page_view,,,
6,6,2024-03-27 19:15:31.392408,click,,,
6,6,2024-01-10 13:45:46.933550,click,,,
6,6,2024-04-25 18:54:34.106055,page_view,,,
6,6,2024-03-09 19:25:22.858724,add_to_cart,prod_3143,,
6,6,2024-02-26 17:58:20.576468,product_view,prod_7733,,
6,6,2024-06-27 20:49:27.350915,click,,,
6,7,2024-02-07 03:07:11.472481,product_view,prod_3688,,
6,7,2024-07-23 14:58:42.224360,click,,,
6,7,2024-04-24 20:19:28.434020,logout,,,
6,7,2024-07-07 22:29:11.319314,logout,,,
6,7,2024-06-04 14:11:15.859372,product_view,prod_3402,,
6,7,2024-01-31 10:56:55.718381,purchase,prod_6700,262.1432486809362,purchase
6,7,2024-07-08 18:36:36.624123,logout,,,
6,7,2024-05-29 12:01:29.063346,click,,,
6,8,2024-06-14 18:52:35.927073,logout,,,
6,8,2024-06-07 15:36:19.660662,purchase,prod_6699,160.36370075563912,purchase
6,8,2024-03-19 11:06:33.982682,click,,,
6,8,2024-03-09 05:01:03.819420,product_view,prod_5594,,
6,8,2024-02-21 01:49:41.945774,purchase,prod_8776,117.12979817698856,purchase
6,8,2024-02-04 16:25:30.839514,add_to_cart,prod_4440,,
6,8,2024-05-11 16:49:17.405728,click,,,
6,9,2024-01-21 21:44:44.915658,page_view,,,
6,9,2024-06-06 01:14:48.489421,click,,,
6,9,2024-06-07 16:52:00.926732,click,,,
6,9,2024-07-07 14:45:38.311005,click,,,
6,9,2024-07-17 16:14:39.599091,click,,,
6,9,2024-01-05 04:46:20.129435,add_to_cart,prod_8352,,
6,9,2024-02-13 05:20:14.189127,page_view,,,
6,9,2024-01-26 12:48:08.969132,page_view,,,
